Age,RoomService,FoodCourt,ShoppingMall,VRDeck,Num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
1.897,0.013,-0.287,1.979,-0.118,0.726,False,True,False,False,False,False,False,False,True,False,False,False
0.503,0.948,0.000,0.469,-0.269,0.589,False,True,False,False,False,False,False,False,True,False,False,True
0.084,-0.303,-0.134,0.041,0.014,-0.571,False,False,False,False,False,False,False,True,False,False,False,True
0.224,-0.341,-0.287,-0.291,-0.269,0.728,False,True,True,False,False,False,False,False,True,False,False,False
1.061,-0.341,-0.287,-0.291,-0.269,-0.806,True,False,True,False,False,True,False,False,False,False,False,True
1.758,-0.341,-0.287,0.000,-0.269,-0.806,True,False,True,False,False,True,False,False,False,False,False,True
-0.334,-0.060,-0.287,0.506,-0.222,0.591,False,False,False,False,False,False,False,False,True,False,False,True
1.061,0.035,-0.287,-0.291,0.281,0.730,False,False,False,False,False,False,False,False,True,False,False,False
-0.264,-0.341,-0.285,-0.252,-0.269,0.593,False,False,False,False,False,False,False,False,True,False,False,True
0.433,-0.341,-0.287,-0.291,-0.269,0.734,False,True,True,False,False,False,False,False,True,False,False,False
0.015,0.111,-0.287,1.196,-0.269,0.735,False,True,False,False,False,False,False,False,True,False,False,False
-0.474,-0.341,0.132,-0.088,-0.220,-0.569,False,False,False,False,False,False,False,True,False,False,False,True
-0.474,-0.341,-0.287,-0.291,-0.269,0.355,False,False,True,False,False,False,False,False,False,True,False,True
-0.474,-0.341,0.032,-0.287,-0.204,0.599,False,False,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,0.599,False,False,True,False,False,False,False,False,True,False,False,True
-0.474,0.047,-0.287,-0.291,0.060,0.739,False,False,False,False,False,False,False,False,True,False,False,False
1.618,1.077,0.201,-0.291,-0.269,0.356,False,False,False,False,False,False,False,False,False,True,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,0.741,False,True,True,False,False,False,False,False,True,False,False,False
-1.938,-0.341,-0.287,-0.291,-0.269,0.741,False,True,True,False,False,False,False,False,True,False,False,False
0.363,2.888,-0.287,-0.289,-0.269,0.741,False,True,False,False,False,False,False,False,True,False,False,False
-1.589,-0.341,-0.287,-0.291,-0.269,0.741,False,True,True,False,False,False,False,False,True,False,False,False
-0.474,-0.154,-0.287,0.814,-0.269,0.358,False,False,False,False,False,False,False,False,False,True,False,True
0.154,-0.341,-0.287,-0.291,-0.269,0.360,False,False,True,False,False,False,False,False,False,True,False,True
0.154,0.551,0.504,-0.291,-0.264,-1.063,True,False,False,False,False,False,False,False,False,False,False,True
-0.613,0.940,-0.287,-0.214,-0.269,-0.567,False,True,False,False,False,False,False,True,False,False,False,True
-0.264,-0.341,-0.287,-0.291,-0.269,-0.567,False,True,True,False,False,False,False,True,False,False,False,True
-0.404,-0.341,-0.287,-0.291,-0.269,-0.334,True,False,True,False,False,False,False,False,True,False,False,True
1.688,-0.265,6.958,-0.291,3.556,-0.804,True,False,False,False,False,True,False,False,False,False,False,True
0.224,-0.341,-0.146,-0.291,-0.057,-0.804,True,False,False,False,False,True,False,False,False,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.000,-0.804,True,False,True,False,False,True,False,False,False,False,False,True
1.340,-0.341,-0.073,1.264,-0.269,-0.804,True,False,False,False,False,True,False,False,False,False,False,True
0.572,-0.003,5.668,-0.291,1.378,-1.092,True,False,False,False,False,False,False,False,False,False,False,False
-0.543,-0.341,-0.287,-0.291,-0.269,0.605,False,True,True,False,False,False,False,False,True,False,False,True
0.015,-0.341,-0.287,-0.291,-0.269,-0.863,True,False,True,False,True,False,False,False,False,False,False,False
1.200,-0.341,-0.287,-0.291,-0.269,-0.861,True,False,True,True,True,False,False,False,False,False,False,False
-0.683,-0.338,-0.287,0.000,0.396,0.362,False,False,False,False,False,False,False,False,False,True,False,True
-0.474,-0.341,-0.287,-0.291,-0.269,0.607,False,False,False,False,False,False,False,False,True,False,False,True
1.758,-0.341,1.502,-0.291,1.201,-0.804,True,False,False,True,True,False,False,False,False,False,False,True
0.991,-0.245,0.553,-0.276,-0.232,0.364,False,False,False,False,False,False,False,False,False,True,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,0.366,False,False,True,False,False,False,False,False,False,True,False,True
0.503,-0.321,0.641,-0.289,1.456,-0.565,True,False,False,False,False,False,False,True,False,False,False,True
-0.613,-0.341,0.422,6.042,-0.269,-0.565,True,False,False,False,False,False,False,True,False,False,False,True
2.386,-0.341,-0.222,-0.291,-0.269,0.745,False,False,False,False,False,False,False,False,True,False,False,False
1.479,-0.131,0.156,-0.291,-0.234,0.609,False,False,False,False,False,False,False,False,True,False,False,True
-1.101,-0.309,-0.287,2.327,-0.268,-0.334,False,True,False,False,False,False,False,False,True,False,False,True
0.991,-0.341,-0.287,-0.291,-0.269,-0.563,False,True,True,False,False,False,False,True,False,False,False,True
-0.892,-0.341,-0.287,-0.291,-0.269,0.368,False,False,True,False,False,False,False,False,False,True,False,True
0.154,-0.341,-0.287,-0.291,-0.269,0.747,False,True,True,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,0.747,False,True,True,False,False,False,False,False,True,False,False,False
-1.310,-0.341,0.000,-0.291,-0.269,0.747,False,True,True,False,False,False,False,False,True,False,False,False
-1.310,0.000,-0.287,-0.291,-0.269,0.349,False,False,True,False,False,False,False,False,False,True,False,False
1.828,1.218,-0.276,-0.291,-0.269,0.751,False,False,False,False,False,False,False,False,True,False,False,False
-0.752,-0.021,0.085,-0.287,-0.214,0.611,False,False,False,False,False,False,False,False,True,False,False,True
-1.519,-0.341,-0.287,0.000,-0.269,0.372,False,False,False,False,False,False,False,False,False,True,False,True
-1.938,-0.341,-0.287,0.000,-0.269,0.372,False,False,True,False,False,False,False,False,False,True,False,True
1.061,-0.307,-0.287,-0.291,-0.269,0.355,False,False,False,False,False,False,False,False,False,True,False,False
-0.125,0.667,0.108,-0.289,-0.269,-0.587,False,True,False,False,False,False,False,True,False,False,False,False
-0.613,-0.295,-0.285,-0.291,0.129,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
1.409,-0.341,4.581,-0.287,-0.183,-0.802,True,False,False,False,False,True,False,False,False,False,False,True
-0.474,-0.341,-0.287,-0.291,-0.269,0.378,False,False,True,False,False,False,False,False,False,True,False,True
-0.543,0.514,-0.282,-0.291,-0.243,0.613,False,False,False,False,False,False,False,False,True,False,False,True
-0.195,-0.315,-0.287,0.958,-0.269,0.755,False,True,False,False,False,False,False,False,True,False,False,False
2.525,0.551,-0.164,0.165,-0.269,-0.881,False,True,False,False,False,False,True,False,False,False,False,True
-0.613,-0.341,-0.287,-0.291,-0.269,0.757,False,True,True,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,0.759,False,True,True,False,False,False,False,False,True,False,False,False
-0.892,-0.341,-0.287,-0.291,-0.269,0.759,False,True,True,False,False,False,False,False,True,False,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,0.759,False,False,True,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,0.759,False,True,False,False,False,False,False,False,True,False,False,False
-0.543,0.457,-0.287,0.000,-0.269,0.356,False,False,False,False,False,False,False,False,False,True,False,False
0.084,-0.341,-0.287,-0.291,-0.269,0.380,False,False,True,False,False,False,False,False,False,True,False,True
-1.031,0.210,-0.260,-0.291,0.183,0.358,False,False,False,False,False,False,False,False,False,True,False,False
1.130,1.090,-0.104,-0.287,-0.269,0.761,False,True,False,False,False,False,False,False,True,False,False,False
-0.474,-0.341,-0.287,-0.291,0.424,0.763,False,False,False,False,False,False,False,False,True,False,False,False
-0.543,-0.341,-0.287,-0.291,-0.269,0.765,False,True,True,False,False,False,False,False,True,False,False,False
0.572,0.481,-0.011,-0.289,-0.269,-0.583,False,False,False,False,False,False,False,True,False,False,False,False
0.015,-0.341,0.000,-0.291,-0.269,-0.334,False,True,True,False,False,False,False,False,True,False,False,True
0.015,-0.310,0.000,2.893,-0.266,0.621,False,True,False,True,False,False,False,False,True,False,False,True
-0.543,-0.341,-0.163,0.645,-0.230,0.623,False,False,False,False,False,False,False,False,True,False,False,True
1.618,-0.339,-0.279,-0.286,0.349,0.625,False,False,False,False,False,False,False,False,True,False,False,True
0.503,-0.341,-0.287,0.000,-0.269,0.629,False,False,True,False,False,False,False,False,True,False,False,True
2.107,-0.341,-0.287,-0.291,-0.269,-0.798,True,False,True,False,True,False,False,False,False,False,False,True
-0.543,-0.322,0.876,-0.291,0.047,-0.798,True,False,False,False,True,False,False,False,False,False,False,True
-0.264,-0.309,1.060,-0.291,10.945,-0.798,True,False,False,False,True,False,False,False,False,False,False,True
-0.404,3.085,-0.287,-0.036,-0.216,-0.877,False,True,False,False,False,False,True,False,False,False,False,True
0.503,-0.341,-0.287,-0.291,-0.269,-0.581,True,False,True,False,False,False,False,True,False,False,False,False
0.642,-0.097,-0.285,-0.291,-0.269,-0.557,False,False,False,False,False,False,False,True,False,False,False,True
-2.008,-0.341,-0.287,-0.291,-0.000,0.384,False,False,True,False,False,False,False,False,False,True,False,True
-0.683,-0.341,-0.287,0.879,-0.193,0.633,False,False,False,False,False,False,False,False,True,False,False,True
0.084,-0.116,-0.287,-0.291,-0.239,0.769,False,False,False,False,False,False,False,False,True,False,False,False
-0.404,-0.319,-0.287,0.441,0.025,0.386,False,False,False,False,False,False,False,False,False,True,False,True
1.828,0.160,-0.216,-0.291,-0.269,0.386,False,False,False,False,False,False,False,False,False,True,False,True
1.061,-0.341,0.003,-0.289,-0.269,0.635,False,False,False,False,False,False,False,False,True,False,False,True
0.084,6.528,-0.154,-0.274,-0.258,-0.875,True,False,False,False,False,True,False,False,False,False,False,False
0.712,-0.322,-0.282,-0.291,0.395,0.639,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,0.301,0.000,-0.291,-0.269,0.366,False,False,False,False,False,False,False,False,False,True,False,False
-0.334,-0.341,0.259,-0.262,-0.269,0.368,False,False,False,False,False,False,False,False,False,True,False,False
0.572,2.268,0.131,0.000,0.933,-1.173,True,False,False,False,False,False,False,False,False,False,True,True
-0.334,-0.341,-0.287,-0.291,-0.250,0.370,False,False,False,False,False,False,False,False,False,True,False,False
-0.822,-0.341,-0.287,2.848,-0.267,0.643,False,False,False,False,False,False,False,False,True,False,False,True
-0.822,-0.341,0.199,-0.291,-0.269,-0.577,False,False,False,False,False,False,False,True,False,False,False,False
-1.031,-0.328,-0.287,0.000,-0.114,0.372,False,False,False,False,False,False,False,False,False,True,False,False
-1.101,-0.341,0.096,-0.291,-0.269,0.777,False,False,False,False,False,False,False,False,True,False,False,False
0.433,-0.341,0.425,-0.291,3.155,-0.800,True,False,False,False,False,True,False,False,False,False,False,True
0.224,0.651,-0.287,0.806,-0.269,0.649,False,True,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,0.649,False,True,True,False,False,False,False,False,True,False,False,True
-0.543,0.461,-0.282,-0.142,-0.269,0.651,False,False,False,False,False,False,False,False,True,False,False,True
-0.264,0.796,-0.287,-0.108,-0.269,0.653,False,True,False,False,False,False,False,False,True,False,False,True
0.503,-0.177,-0.287,1.284,-0.269,0.657,False,True,False,False,False,False,False,False,True,False,False,True
-0.613,0.208,-0.287,-0.239,0.157,0.374,False,False,False,False,False,False,False,False,False,True,False,False
-0.474,-0.150,-0.285,-0.291,-0.269,0.376,False,False,False,False,False,False,False,False,False,True,False,False
-0.125,-0.341,-0.287,-0.291,-0.269,-0.555,False,True,True,False,False,False,False,True,False,False,False,True
-0.125,-0.327,0.987,-0.291,1.352,-0.796,True,False,False,False,True,False,False,False,False,False,False,True
0.642,-0.341,-0.287,-0.291,-0.269,0.378,False,False,True,False,False,False,False,False,False,True,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,-0.553,False,True,True,False,False,False,False,True,False,False,False,True
-0.543,-0.228,-0.287,0.903,0.174,0.658,False,True,False,False,False,False,False,False,True,False,False,True
-0.752,0.000,-0.287,2.672,-0.262,0.660,False,False,False,False,False,False,False,False,True,False,False,True
-0.613,-0.341,-0.128,1.162,-0.269,0.779,False,False,False,False,False,False,False,False,True,False,False,False
-0.055,-0.341,-0.287,-0.291,-0.269,-0.798,True,False,True,False,False,True,False,False,False,False,False,True
1.967,0.075,-0.282,-0.291,0.142,0.390,False,False,False,False,False,False,False,False,False,True,False,True
-1.310,-0.341,-0.287,-0.291,-0.269,0.392,False,False,False,False,False,False,False,False,False,True,False,True
-0.404,-0.341,-0.287,1.172,-0.269,0.662,False,False,False,False,False,False,False,False,True,False,False,True
-0.474,-0.341,-0.287,-0.291,-0.269,-0.794,True,False,True,False,True,False,False,False,False,False,False,True
-0.334,-0.341,-0.287,-0.291,-0.269,-0.794,True,False,True,False,True,False,False,False,False,False,False,True
1.618,-0.274,0.000,-0.291,1.259,0.394,False,False,False,False,False,False,False,False,False,True,False,True
0.154,-0.341,-0.287,-0.291,-0.269,0.396,False,False,True,False,False,False,False,False,False,True,False,True
-0.962,-0.341,-0.287,-0.291,-0.269,0.380,False,False,True,False,False,False,False,False,False,True,False,False
0.782,-0.074,0.297,-0.291,-0.000,0.781,False,False,False,False,False,False,False,False,True,False,False,False
-0.752,-0.341,-0.287,-0.239,-0.269,0.783,False,False,False,False,False,False,False,False,True,False,False,False
-0.055,0.640,-0.287,-0.237,-0.145,0.664,False,False,False,False,False,False,False,False,True,False,False,True
0.782,-0.341,-0.287,-0.291,-0.269,0.400,False,False,True,False,False,False,False,False,False,True,False,True
0.224,-0.328,0.145,-0.286,-0.269,0.400,False,False,False,False,False,False,False,False,False,True,False,True
0.433,-0.341,-0.287,-0.287,-0.260,0.785,False,False,False,False,False,False,False,False,True,False,False,False
1.618,-0.341,0.238,-0.289,-0.262,0.382,False,False,False,False,False,False,False,False,False,True,False,False
0.363,0.713,-0.272,0.171,-0.269,-0.575,False,False,False,False,False,False,False,True,False,False,False,False
1.200,-0.341,-0.287,-0.291,-0.269,0.384,False,False,True,False,False,False,False,False,False,True,False,False
-0.404,-0.247,-0.287,-0.291,1.675,0.787,False,False,False,False,False,False,False,False,True,False,False,False
1.061,-0.338,-0.287,-0.291,-0.269,-0.552,False,False,False,False,False,False,False,True,False,False,False,True
2.107,0.357,-0.200,-0.291,-0.269,0.791,False,False,False,False,False,False,False,False,True,False,False,False
0.921,-0.341,0.547,-0.291,0.341,-0.573,True,False,False,False,False,False,False,True,False,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,0.793,False,False,False,False,False,False,False,False,True,False,False,False
0.015,4.637,-0.235,-0.291,-0.267,-0.861,False,True,False,False,False,False,True,False,False,False,False,False
-0.962,-0.341,-0.287,-0.291,-0.269,0.795,False,True,True,False,False,False,False,False,True,False,False,False
-0.683,1.632,-0.287,-0.239,-0.269,0.797,False,True,False,False,False,False,False,False,True,False,False,False
1.409,-0.341,-0.287,-0.291,-0.269,0.388,False,False,True,False,False,False,False,False,False,True,False,False
-0.683,-0.341,-0.287,-0.291,-0.269,0.799,False,True,True,False,False,False,False,False,True,False,False,False
